filename,num-closed,combination,mic,sweep,onset
/Users/dalsag1/Documents/datasets/arni/rir/IR_Arni_upload_numClosed_36-45/IR_numClosed_42_numComb_4147_mic_3_sweep_1.wav,42,4147,3,1,2016
/Users/dalsag1/Documents/datasets/arni/rir/IR_Arni_upload_numClosed_36-45/IR_numClosed_41_numComb_4079_mic_5_sweep_3.wav,41,4079,5,3,1852
/Users/dalsag1/Documents/datasets/arni/rir/IR_Arni_upload_numClosed_36-45/IR_numClosed_37_numComb_3690_mic_2_sweep_4.wav,37,3690,2,4,2308
/Users/dalsag1/Documents/datasets/arni/rir/IR_Arni_upload_numClosed_36-45/IR_numClosed_45_numComb_4461_mic_1_sweep_4.wav,45,4461,1,4,2168
/Users/dalsag1/Documents/datasets/arni/rir/IR_Arni_upload_numClosed_36-45/IR_numClosed_43_numComb_4312_mic_3_sweep_4.wav,43,4312,3,4,2072
/Users/dalsag1/Documents/datasets/arni/rir/IR_Arni_upload_numClosed_36-45/IR_numClosed_40_numComb_4020_mic_2_sweep_3.wav,40,4020,2,3,2324
/Users/dalsag1/Documents/datasets/arni/rir/IR_Arni_upload_numClosed_36-45/IR_numClosed_38_numComb_3753_mic_4_sweep_2.wav,38,3753,4,2,1824
/Users/dalsag1/Documents/datasets/arni/rir/IR_Arni_upload_numClosed_36-45/IR_numClosed_40_numComb_3996_mic_5_sweep_1.wav,40,3996,5,1,1868
/Users/dalsag1/Documents/datasets/arni/rir/IR_Arni_upload_numClosed_36-45/IR_numClosed_44_numComb_4353_mic_1_sweep_2.wav,44,4353,1,2,2168
/Users/dalsag1/Documents/datasets/arni/rir/IR_Arni_upload_numClosed_36-45/IR_numClosed_44_numComb_4422_mic_5_sweep_3.wav,44,4422,5,3,1900
/Users/dalsag1/Documents/datasets/arni/rir/IR_Arni_upload_numClosed_36-45/IR_numClosed_41_numComb_4088_mic_2_sweep_4.wav,41,4088,2,4,2300
/Users/dalsag1/Documents/datasets/arni/rir/IR_Arni_upload_numClosed_36-45/IR_numClosed_36_numComb_3638_mic_2_sweep_4.wav,36,3638,2,4,2324
/Users/dalsag1/Documents/datasets/arni/rir/IR_Arni_upload_numClosed_36-45/IR_numClosed_43_numComb_4249_mic_4_sweep_3.wav,43,4249,4,3,1832
/Users/dalsag1/Documents/datasets/arni/rir/IR_Arni_upload_numClosed_36-45/IR_numClosed_37_numComb_3720_mic_1_sweep_3.wav,37,3720,1,3,2104
/Users/dalsag1/Documents/datasets/arni/rir/IR_Arni_upload_numClosed_36-45/IR_numClosed_39_numComb_3845_mic_5_sweep_4.wav,39,3845,5,4,1836
/Users/dalsag1/Documents/datasets/arni/rir/IR_Arni_upload_numClosed_36-45/IR_numClosed_38_numComb_3806_mic_1_sweep_3.wav,38,3806,1,3,2104
/Users/dalsag1/Documents/datasets/arni/rir/IR_Arni_upload_numClosed_36-45/IR_numClosed_41_numComb_4138_mic_1_sweep_3.wav,41,4138,1,3,2112
/Users/dalsag1/Documents/datasets/arni/rir/IR_Arni_upload_numClosed_36-45/IR_numClosed_45_numComb_4520_mic_5_sweep_4.wav,45,4520,5,4,1900
/Users/dalsag1/Documents/datasets/arni/rir/IR_Arni_upload_numClosed_36-45/IR_numClosed_42_numComb_4210_mic_3_sweep_4.wav,42,4210,3,4,2016
/Users/dalsag1/Documents/datasets/arni/rir/IR_Arni_upload_numClosed_36-45/IR_numClosed_36_numComb_3575_mic_1_sweep_2.wav,36,3575,1,2,2136
/Users/dalsag1/Documents/datasets/arni/rir/IR_Arni_upload_numClosed_36-45/IR_numClosed_41_numComb_4122_mic_2_sweep_3.wav,41,4122,2,3,2300
/Users/dalsag1/Documents/datasets/arni/rir/IR_Arni_upload_numClosed_36-45/IR_numClosed_40_numComb_4037_mic_3_sweep_3.wav,40,4037,3,3,2024
/Users/dalsag1/Documents/datasets/arni/rir/IR_Arni_upload_numClosed_36-45/IR_numClosed_38_numComb_3744_mic_5_sweep_3.wav,38,3744,5,3,1836
/Users/dalsag1/Documents/datasets/arni/rir/IR_Arni_upload_numClosed_36-45/IR_numClosed_39_numComb_3909_mic_3_sweep_2.wav,39,3909,3,2,2008
/Users/dalsag1/Documents/datasets/arni/rir/IR_Arni_upload_numClosed_36-45/IR_numClosed_40_numComb_3981_mic_4_sweep_3.wav,40,3981,4,3,1824
/Users/dalsag1/Documents/datasets/arni/rir/IR_Arni_upload_numClosed_36-45/IR_numClosed_43_numComb_4305_mic_2_sweep_4.wav,43,4305,2,4,2356
/Users/dalsag1/Documents/datasets/arni/rir/IR_Arni_upload_numClosed_36-45/IR_numClosed_37_numComb_3687_mic_3_sweep_2.wav,37,3687,3,2,2024
/Users/dalsag1/Documents/datasets/arni/rir/IR_Arni_upload_numClosed_36-45/IR_numClosed_42_numComb_4175_mic_5_sweep_3.wav,42,4175,5,3,1844
/Users/dalsag1/Documents/datasets/arni/rir/IR_Arni_upload_numClosed_36-45/IR_numClosed_44_numComb_4435_mic_4_sweep_2.wav,44,4435,4,2,1888
/Users/dalsag1/Documents/datasets/arni/rir/IR_Arni_upload_numClosed_36-45/IR_numClosed_37_numComb_3676_mic_4_sweep_4.wav,37,3676,4,4,1840
/Users/dalsag1/Documents/datasets/arni/rir/IR_Arni_upload_numClosed_36-45/IR_numClosed_40_numComb_3970_mic_3_sweep_3.wav,40,3970,3,3,2008
/Users/dalsag1/Documents/datasets/arni/rir/IR_Arni_upload_numClosed_36-45/IR_numClosed_42_numComb_4150_mic_2_sweep_1.wav,42,4150,2,1,2300
/Users/dalsag1/Documents/datasets/arni/rir/IR_Arni_upload_numClosed_36-45/IR_numClosed_39_numComb_3936_mic_2_sweep_3.wav,39,3936,2,3,2292
/Users/dalsag1/Documents/datasets/arni/rir/IR_Arni_upload_numClosed_36-45/IR_numClosed_40_numComb_4008_mic_2_sweep_1.wav,40,4008,2,1,2324
/Users/dalsag1/Documents/datasets/arni/rir/IR_Arni_upload_numClosed_36-45/IR_numClosed_40_numComb_3955_mic_1_sweep_1.wav,40,3955,1,1,2104
/Users/dalsag1/Documents/datasets/arni/rir/IR_Arni_upload_numClosed_36-45/IR_numClosed_45_numComb_4476_mic_5_sweep_1.wav,45,4476,5,1,1900
/Users/dalsag1/Documents/datasets/arni/rir/IR_Arni_upload_numClosed_36-45/IR_numClosed_45_numComb_4449_mic_1_sweep_3.wav,45,4449,1,3,2168
/Users/dalsag1/Documents/datasets/arni/rir/IR_Arni_upload_numClosed_36-45/IR_numClosed_44_numComb_4390_mic_5_sweep_3.wav,44,4390,5,3,1900
/Users/dalsag1/Documents/datasets/arni/rir/IR_Arni_upload_numClosed_36-45/IR_numClosed_36_numComb_3610_mic_2_sweep_4.wav,36,3610,2,4,2324
/Users/dalsag1/Documents/datasets/arni/rir/IR_Arni_upload_numClosed_36-45/IR_numClosed_40_numComb_4012_mic_1_sweep_2.wav,40,4012,1,2,2136
/Users/dalsag1/Documents/datasets/arni/rir/IR_Arni_upload_numClosed_36-45/IR_numClosed_37_numComb_3649_mic_5_sweep_1.wav,37,3649,5,1,1852
/Users/dalsag1/Documents/datasets/arni/rir/IR_Arni_upload_numClosed_36-45/IR_numClosed_44_numComb_4361_mic_2_sweep_2.wav,44,4361,2,2,2356
/Users/dalsag1/Documents/datasets/arni/rir/IR_Arni_upload_numClosed_36-45/IR_numClosed_45_numComb_4453_mic_2_sweep_3.wav,45,4453,2,3,2356
/Users/dalsag1/Documents/datasets/arni/rir/IR_Arni_upload_numClosed_36-45/IR_numClosed_41_numComb_4051_mic_5_sweep_2.wav,41,4051,5,2,1852
/Users/dalsag1/Documents/datasets/arni/rir/IR_Arni_upload_numClosed_36-45/IR_numClosed_43_numComb_4276_mic_5_sweep_2.wav,43,4276,5,2,1908
/Users/dalsag1/Documents/datasets/arni/rir/IR_Arni_upload_numClosed_36-45/IR_numClosed_36_numComb_3550_mic_3_sweep_2.wav,36,3550,3,2,2056
/Users/dalsag1/Documents/datasets/arni/rir/IR_Arni_upload_numClosed_36-45/IR_numClosed_38_numComb_3806_mic_4_sweep_3.wav,38,3806,4,3,1824
/Users/dalsag1/Documents/datasets/arni/rir/IR_Arni_upload_numClosed_36-45/IR_numClosed_43_numComb_4287_mic_2_sweep_3.wav,43,4287,2,3,2356
/Users/dalsag1/Documents/datasets/arni/rir/IR_Arni_upload_numClosed_36-45/IR_numClosed_37_numComb_3705_mic_3_sweep_4.wav,37,3705,3,4,2008
/Users/dalsag1/Documents/datasets/arni/rir/IR_Arni_upload_numClosed_36-45/IR_numClosed_38_numComb_3823_mic_3_sweep_3.wav,38,3823,3,3,2008
/Users/dalsag1/Documents/datasets/arni/rir/IR_Arni_upload_numClosed_36-45/IR_numClosed_43_numComb_4337_mic_1_sweep_2.wav,43,4337,1,2,2168
/Users/dalsag1/Documents/datasets/arni/rir/IR_Arni_upload_numClosed_36-45/IR_numClosed_40_numComb_3958_mic_3_sweep_3.wav,40,3958,3,3,2008
/Users/dalsag1/Documents/datasets/arni/rir/IR_Arni_upload_numClosed_36-45/IR_numClosed_45_numComb_4444_mic_3_sweep_2.wav,45,4444,3,2,2072
/Users/dalsag1/Documents/datasets/arni/rir/IR_Arni_upload_numClosed_36-45/IR_numClosed_44_numComb_4376_mic_3_sweep_2.wav,44,4376,3,2,2072
/Users/dalsag1/Documents/datasets/arni/rir/IR_Arni_upload_numClosed_36-45/IR_numClosed_42_numComb_4178_mic_2_sweep_4.wav,42,4178,2,4,2300
/Users/dalsag1/Documents/datasets/arni/rir/IR_Arni_upload_numClosed_36-45/IR_numClosed_41_numComb_4046_mic_4_sweep_2.wav,41,4046,4,2,1840
/Users/dalsag1/Documents/datasets/arni/rir/IR_Arni_upload_numClosed_36-45/IR_numClosed_39_numComb_23_mic_3_sweep_4.wav,39,23,3,4,2060
/Users/dalsag1/Documents/datasets/arni/rir/IR_Arni_upload_numClosed_36-45/IR_numClosed_44_numComb_4387_mic_4_sweep_4.wav,44,4387,4,4,1888
/Users/dalsag1/Documents/datasets/arni/rir/IR_Arni_upload_numClosed_36-45/IR_numClosed_38_numComb_3787_mic_1_sweep_4.wav,38,3787,1,4,2104
/Users/dalsag1/Documents/datasets/arni/rir/IR_Arni_upload_numClosed_36-45/IR_numClosed_39_numComb_3921_mic_3_sweep_2.wav,39,3921,3,2,2008
/Users/dalsag1/Documents/datasets/arni/rir/IR_Arni_upload_numClosed_36-45/IR_numClosed_42_numComb_4189_mic_5_sweep_3.wav,42,4189,5,3,1844
/Users/dalsag1/Documents/datasets/arni/rir/IR_Arni_upload_numClosed_36-45/IR_numClosed_36_numComb_3607_mic_3_sweep_1.wav,36,3607,3,1,2040
/Users/dalsag1/Documents/datasets/arni/rir/IR_Arni_upload_numClosed_36-45/IR_numClosed_42_numComb_4162_mic_1_sweep_2.wav,42,4162,1,2,2112
/Users/dalsag1/Documents/datasets/arni/rir/IR_Arni_upload_numClosed_36-45/IR_numClosed_37_numComb_3712_mic_2_sweep_3.wav,37,3712,2,3,2292
/Users/dalsag1/Documents/datasets/arni/rir/IR_Arni_upload_numClosed_36-45/IR_numClosed_43_numComb_4290_mic_3_sweep_1.wav,43,4290,3,1,2072
/Users/dalsag1/Documents/datasets/arni/rir/IR_Arni_upload_numClosed_36-45/IR_numClosed_45_numComb_4508_mic_5_sweep_2.wav,45,4508,5,2,1900
/Users/dalsag1/Documents/datasets/arni/rir/IR_Arni_upload_numClosed_36-45/IR_numClosed_38_numComb_3834_mic_2_sweep_3.wav,38,3834,2,3,2292
/Users/dalsag1/Documents/datasets/arni/rir/IR_Arni_upload_numClosed_36-45/IR_numClosed_42_numComb_4238_mic_3_sweep_2.wav,42,4238,3,2,2016
/Users/dalsag1/Documents/datasets/arni/rir/IR_Arni_upload_numClosed_36-45/IR_numClosed_37_numComb_3708_mic_1_sweep_4.wav,37,3708,1,4,2104
/Users/dalsag1/Documents/datasets/arni/rir/IR_Arni_upload_numClosed_36-45/IR_numClosed_43_numComb_4261_mic_4_sweep_4.wav,43,4261,4,4,1896
/Users/dalsag1/Documents/datasets/arni/rir/IR_Arni_upload_numClosed_36-45/IR_numClosed_39_numComb_3886_mic_1_sweep_3.wav,39,3886,1,3,2104
/Users/dalsag1/Documents/datasets/arni/rir/IR_Arni_upload_numClosed_36-45/IR_numClosed_41_numComb_4110_mic_1_sweep_2.wav,41,4110,1,2,2112
/Users/dalsag1/Documents/datasets/arni/rir/IR_Arni_upload_numClosed_36-45/IR_numClosed_36_numComb_3547_mic_2_sweep_3.wav,36,3547,2,3,2340
/Users/dalsag1/Documents/datasets/arni/rir/IR_Arni_upload_numClosed_36-45/IR_numClosed_37_numComb_3724_mic_4_sweep_3.wav,37,3724,4,3,1824
/Users/dalsag1/Documents/datasets/arni/rir/IR_Arni_upload_numClosed_36-45/IR_numClosed_36_numComb_3580_mic_3_sweep_1.wav,36,3580,3,1,2040
/Users/dalsag1/Documents/datasets/arni/rir/IR_Arni_upload_numClosed_36-45/IR_numClosed_38_numComb_3802_mic_4_sweep_4.wav,38,3802,4,4,1824
/Users/dalsag1/Documents/datasets/arni/rir/IR_Arni_upload_numClosed_36-45/IR_numClosed_43_numComb_4257_mic_2_sweep_2.wav,43,4257,2,2,2364
/Users/dalsag1/Documents/datasets/arni/rir/IR_Arni_upload_numClosed_36-45/IR_numClosed_36_numComb_3571_mic_4_sweep_3.wav,36,3571,4,3,1856
/Users/dalsag1/Documents/datasets/arni/rir/IR_Arni_upload_numClosed_36-45/IR_numClosed_45_numComb_4472_mic_5_sweep_4.wav,45,4472,5,4,1900
/Users/dalsag1/Documents/datasets/arni/rir/IR_Arni_upload_numClosed_36-45/IR_numClosed_45_numComb_4499_mic_1_sweep_3.wav,45,4499,1,3,2168
/Users/dalsag1/Documents/datasets/arni/rir/IR_Arni_upload_numClosed_36-45/IR_numClosed_37_numComb_3668_mic_2_sweep_3.wav,37,3668,2,3,2308
/Users/dalsag1/Documents/datasets/arni/rir/IR_Arni_upload_numClosed_36-45/IR_numClosed_40_numComb_3985_mic_1_sweep_3.wav,40,3985,1,3,2104
/Users/dalsag1/Documents/datasets/arni/rir/IR_Arni_upload_numClosed_36-45/IR_numClosed_44_numComb_4431_mic_1_sweep_1.wav,44,4431,1,1,2168
/Users/dalsag1/Documents/datasets/arni/rir/IR_Arni_upload_numClosed_36-45/IR_numClosed_41_numComb_4070_mic_2_sweep_2.wav,41,4070,2,2,2308
/Users/dalsag1/Documents/datasets/arni/rir/IR_Arni_upload_numClosed_36-45/IR_numClosed_42_numComb_4240_mic_5_sweep_1.wav,42,4240,5,1,1844
/Users/dalsag1/Documents/datasets/arni/rir/IR_Arni_upload_numClosed_36-45/IR_numClosed_37_numComb_3699_mic_5_sweep_1.wav,37,3699,5,1,1836
/Users/dalsag1/Documents/datasets/arni/rir/IR_Arni_upload_numClosed_36-45/IR_numClosed_40_numComb_4029_mic_5_sweep_1.wav,40,4029,5,1,1868
/Users/dalsag1/Documents/datasets/arni/rir/IR_Arni_upload_numClosed_36-45/IR_numClosed_39_numComb_3917_mic_5_sweep_3.wav,39,3917,5,3,1836
/Users/dalsag1/Documents/datasets/arni/rir/IR_Arni_upload_numClosed_36-45/IR_numClosed_37_numComb_3672_mic_1_sweep_2.wav,37,3672,1,2,2120
/Users/dalsag1/Documents/datasets/arni/rir/IR_Arni_upload_numClosed_36-45/IR_numClosed_45_numComb_4483_mic_2_sweep_2.wav,45,4483,2,2,2356
/Users/dalsag1/Documents/datasets/arni/rir/IR_Arni_upload_numClosed_36-45/IR_numClosed_41_numComb_4081_mic_5_sweep_2.wav,41,4081,5,2,1844
/Users/dalsag1/Documents/datasets/arni/rir/IR_Arni_upload_numClosed_36-45/IR_numClosed_36_numComb_3631_mic_5_sweep_1.wav,36,3631,5,1,1868
/Users/dalsag1/Documents/datasets/arni/rir/IR_Arni_upload_numClosed_36-45/IR_numClosed_45_numComb_4533_mic_1_sweep_2.wav,45,4533,1,2,2168
/Users/dalsag1/Documents/datasets/arni/rir/IR_Arni_upload_numClosed_36-45/IR_numClosed_36_numComb_3566_mic_5_sweep_1.wav,36,3566,5,1,1868
/Users/dalsag1/Documents/datasets/arni/rir/IR_Arni_upload_numClosed_36-45/IR_numClosed_45_numComb_4529_mic_2_sweep_1.wav,45,4529,2,1,2356
/Users/dalsag1/Documents/datasets/arni/rir/IR_Arni_upload_numClosed_36-45/IR_numClosed_39_numComb_3856_mic_1_sweep_2.wav,39,3856,1,2,2104
/Users/dalsag1/Documents/datasets/arni/rir/IR_Arni_upload_numClosed_36-45/IR_numClosed_37_numComb_3733_mic_5_sweep_3.wav,37,3733,5,3,1836
/Users/dalsag1/Documents/datasets/arni/rir/IR_Arni_upload_numClosed_36-45/IR_numClosed_42_numComb_4219_mic_4_sweep_1.wav,42,4219,4,1,1832
/Users/dalsag1/Documents/datasets/arni/rir/IR_Arni_upload_numClosed_36-45/IR_numClosed_36_numComb_3597_mic_2_sweep_2.wav,36,3597,2,2,2324
/Users/dalsag1/Documents/datasets/arni/rir/IR_Arni_upload_numClosed_36-45/IR_numClosed_38_numComb_3815_mic_5_sweep_2.wav,38,3815,5,2,1836
/Users/dalsag1/Documents/datasets/arni/rir/IR_Arni_upload_numClosed_36-45/IR_numClosed_45_numComb_4494_mic_3_sweep_4.wav,45,4494,3,4,2072
/Users/dalsag1/Documents/datasets/arni/rir/IR_Arni_upload_numClosed_36-45/IR_numClosed_39_numComb_3900_mic_4_sweep_4.wav,39,3900,4,4,1824
/Users/dalsag1/Documents/datasets/arni/rir/IR_Arni_upload_numClosed_36-45/IR_numClosed_40_numComb_3988_mic_3_sweep_4.wav,40,3988,3,4,2040
/Users/dalsag1/Documents/datasets/arni/rir/IR_Arni_upload_numClosed_36-45/IR_numClosed_38_numComb_3799_mic_2_sweep_2.wav,38,3799,2,2,2292
/Users/dalsag1/Documents/datasets/arni/rir/IR_Arni_upload_numClosed_36-45/IR_numClosed_36_numComb_3626_mic_4_sweep_2.wav,36,3626,4,2,1856
/Users/dalsag1/Documents/datasets/arni/rir/IR_Arni_upload_numClosed_36-45/IR_numClosed_41_numComb_4096_mic_4_sweep_3.wav,41,4096,4,3,1832
/Users/dalsag1/Documents/datasets/arni/rir/IR_Arni_upload_numClosed_36-45/IR_numClosed_38_numComb_3757_mic_1_sweep_4.wav,38,3757,1,4,2104
/Users/dalsag1/Documents/datasets/arni/rir/IR_Arni_upload_numClosed_36-45/IR_numClosed_44_numComb_4357_mic_4_sweep_1.wav,44,4357,4,1,1888
/Users/dalsag1/Documents/datasets/arni/rir/IR_Arni_upload_numClosed_36-45/IR_numClosed_45_numComb_4465_mic_4_sweep_4.wav,45,4465,4,4,1888
/Users/dalsag1/Documents/datasets/arni/rir/IR_Arni_upload_numClosed_36-45/IR_numClosed_40_numComb_3979_mic_4_sweep_4.wav,40,3979,4,4,1824
/Users/dalsag1/Documents/datasets/arni/rir/IR_Arni_upload_numClosed_36-45/IR_numClosed_41_numComb_4067_mic_3_sweep_1.wav,41,4067,3,1,2024
/Users/dalsag1/Documents/datasets/arni/rir/IR_Arni_upload_numClosed_36-45/IR_numClosed_42_numComb_4159_mic_5_sweep_4.wav,42,4159,5,4,1844
/Users/dalsag1/Documents/datasets/arni/rir/IR_Arni_upload_numClosed_36-45/IR_numClosed_45_numComb_4495_mic_3_sweep_3.wav,45,4495,3,3,2072
/Users/dalsag1/Documents/datasets/arni/rir/IR_Arni_upload_numClosed_36-45/IR_numClosed_40_numComb_3989_mic_3_sweep_2.wav,40,3989,3,2,2040
/Users/dalsag1/Documents/datasets/arni/rir/IR_Arni_upload_numClosed_36-45/IR_numClosed_39_numComb_3901_mic_4_sweep_3.wav,39,3901,4,3,1824
/Users/dalsag1/Documents/datasets/arni/rir/IR_Arni_upload_numClosed_36-45/IR_numClosed_36_numComb_3627_mic_4_sweep_2.wav,36,3627,4,2,1856
/Users/dalsag1/Documents/datasets/arni/rir/IR_Arni_upload_numClosed_36-45/IR_numClosed_41_numComb_4097_mic_4_sweep_4.wav,41,4097,4,4,1832
/Users/dalsag1/Documents/datasets/arni/rir/IR_Arni_upload_numClosed_36-45/IR_numClosed_39_numComb_3846_mic_3_sweep_1.wav,39,3846,3,1,2008
/Users/dalsag1/Documents/datasets/arni/rir/IR_Arni_upload_numClosed_36-45/IR_numClosed_38_numComb_3756_mic_1_sweep_3.wav,38,3756,1,3,2104
/Users/dalsag1/Documents/datasets/arni/rir/IR_Arni_upload_numClosed_36-45/IR_numClosed_42_numComb_4213_mic_5_sweep_3.wav,42,4213,5,3,1844
/Users/dalsag1/Documents/datasets/arni/rir/IR_Arni_upload_numClosed_36-45/IR_numClosed_44_numComb_4356_mic_4_sweep_4.wav,44,4356,4,4,1888
/Users/dalsag1/Documents/datasets/arni/rir/IR_Arni_upload_numClosed_36-45/IR_numClosed_45_numComb_4464_mic_4_sweep_2.wav,45,4464,4,2,1888
/Users/dalsag1/Documents/datasets/arni/rir/IR_Arni_upload_numClosed_36-45/IR_numClosed_36_numComb_17_mic_1_sweep_1.wav,36,17,1,1,2156
/Users/dalsag1/Documents/datasets/arni/rir/IR_Arni_upload_numClosed_36-45/IR_numClosed_40_numComb_3978_mic_4_sweep_4.wav,40,3978,4,4,1824
/Users/dalsag1/Documents/datasets/arni/rir/IR_Arni_upload_numClosed_36-45/IR_numClosed_41_numComb_4121_mic_4_sweep_4.wav,41,4121,4,4,1832
/Users/dalsag1/Documents/datasets/arni/rir/IR_Arni_upload_numClosed_36-45/IR_numClosed_41_numComb_4066_mic_3_sweep_1.wav,41,4066,3,1,2024
/Users/dalsag1/Documents/datasets/arni/rir/IR_Arni_upload_numClosed_36-45/IR_numClosed_43_numComb_4250_mic_1_sweep_1.wav,43,4250,1,1,2112
/Users/dalsag1/Documents/datasets/arni/rir/IR_Arni_upload_numClosed_36-45/IR_numClosed_45_numComb_4523_mic_3_sweep_3.wav,45,4523,3,3,2072
/Users/dalsag1/Documents/datasets/arni/rir/IR_Arni_upload_numClosed_36-45/IR_numClosed_42_numComb_4158_mic_5_sweep_1.wav,42,4158,5,1,1844
/Users/dalsag1/Documents/datasets/arni/rir/IR_Arni_upload_numClosed_36-45/IR_numClosed_37_numComb_3739_mic_4_sweep_2.wav,37,3739,4,2,1824
/Users/dalsag1/Documents/datasets/arni/rir/IR_Arni_upload_numClosed_36-45/IR_numClosed_41_numComb_4077_mic_1_sweep_3.wav,41,4077,1,3,2120
/Users/dalsag1/Documents/datasets/arni/rir/IR_Arni_upload_numClosed_36-45/IR_numClosed_45_numComb_4532_mic_1_sweep_1.wav,45,4532,1,1,2168
/Users/dalsag1/Documents/datasets/arni/rir/IR_Arni_upload_numClosed_36-45/IR_numClosed_44_numComb_4436_mic_2_sweep_2.wav,44,4436,2,2,2356
/Users/dalsag1/Documents/datasets/arni/rir/IR_Arni_upload_numClosed_36-45/IR_numClosed_40_numComb_3982_mic_2_sweep_3.wav,40,3982,2,3,2292
/Users/dalsag1/Documents/datasets/arni/rir/IR_Arni_upload_numClosed_36-45/IR_numClosed_38_numComb_3747_mic_3_sweep_3.wav,38,3747,3,3,2008
/Users/dalsag1/Documents/datasets/arni/rir/IR_Arni_upload_numClosed_36-45/IR_numClosed_40_numComb_4034_mic_5_sweep_4.wav,40,4034,5,4,1868
/Users/dalsag1/Documents/datasets/arni/rir/IR_Arni_upload_numClosed_36-45/IR_numClosed_36_numComb_3567_mic_5_sweep_1.wav,36,3567,5,1,1868
/Users/dalsag1/Documents/datasets/arni/rir/IR_Arni_upload_numClosed_36-45/IR_numClosed_37_numComb_3684_mic_5_sweep_3.wav,37,3684,5,3,1852
/Users/dalsag1/Documents/datasets/arni/rir/IR_Arni_upload_numClosed_36-45/IR_numClosed_43_numComb_4306_mic_4_sweep_1.wav,43,4306,4,1,1888
/Users/dalsag1/Documents/datasets/arni/rir/IR_Arni_upload_numClosed_36-45/IR_numClosed_42_numComb_4153_mic_4_sweep_2.wav,42,4153,4,2,1832
/Users/dalsag1/Documents/datasets/arni/rir/IR_Arni_upload_numClosed_36-45/IR_numClosed_45_numComb_4528_mic_2_sweep_4.wav,45,4528,2,4,2356
/Users/dalsag1/Documents/datasets/arni/rir/IR_Arni_upload_numClosed_36-45/IR_numClosed_39_numComb_3857_mic_1_sweep_2.wav,39,3857,1,2,2104
/Users/dalsag1/Documents/datasets/arni/rir/IR_Arni_upload_numClosed_36-45/IR_numClosed_37_numComb_3732_mic_5_sweep_2.wav,37,3732,5,2,1836
/Users/dalsag1/Documents/datasets/arni/rir/IR_Arni_upload_numClosed_36-45/IR_numClosed_37_numComb_3675_mic_2_sweep_2.wav,37,3675,2,2,2308
/Users/dalsag1/Documents/datasets/arni/rir/IR_Arni_upload_numClosed_36-45/IR_numClosed_45_numComb_4484_mic_1_sweep_3.wav,45,4484,1,3,2168
/Users/dalsag1/Documents/datasets/arni/rir/IR_Arni_upload_numClosed_36-45/IR_numClosed_42_numComb_4218_mic_4_sweep_3.wav,42,4218,4,3,1832
/Users/dalsag1/Documents/datasets/arni/rir/IR_Arni_upload_numClosed_36-45/IR_numClosed_40_numComb_3998_mic_1_sweep_4.wav,40,3998,1,4,2136
/Users/dalsag1/Documents/datasets/arni/rir/IR_Arni_upload_numClosed_36-45/IR_numClosed_36_numComb_3596_mic_2_sweep_2.wav,36,3596,2,2,2324
/Users/dalsag1/Documents/datasets/arni/rir/IR_Arni_upload_numClosed_36-45/IR_numClosed_38_numComb_3814_mic_5_sweep_4.wav,38,3814,5,4,1836
/Users/dalsag1/Documents/datasets/arni/rir/IR_Arni_upload_numClosed_36-45/IR_numClosed_40_numComb_3973_mic_5_sweep_2.wav,40,3973,5,2,1836
/Users/dalsag1/Documents/datasets/arni/rir/IR_Arni_upload_numClosed_36-45/IR_numClosed_38_numComb_3808_mic_5_sweep_3.wav,38,3808,5,3,1836
/Users/dalsag1/Documents/datasets/arni/rir/IR_Arni_upload_numClosed_36-45/IR_numClosed_41_numComb_4136_mic_5_sweep_3.wav,41,4136,5,3,1844
/Users/dalsag1/Documents/datasets/arni/rir/IR_Arni_upload_numClosed_36-45/IR_numClosed_45_numComb_4473_mic_5_sweep_3.wav,45,4473,5,3,1900
/Users/dalsag1/Documents/datasets/arni/rir/IR_Arni_upload_numClosed_36-45/IR_numClosed_45_numComb_4498_mic_1_sweep_2.wav,45,4498,1,2,2168
/Users/dalsag1/Documents/datasets/arni/rir/IR_Arni_upload_numClosed_36-45/IR_numClosed_37_numComb_3669_mic_2_sweep_4.wav,37,3669,2,4,2308
/Users/dalsag1/Documents/datasets/arni/rir/IR_Arni_upload_numClosed_36-45/IR_numClosed_40_numComb_3984_mic_1_sweep_1.wav,40,3984,1,1,2104
/Users/dalsag1/Documents/datasets/arni/rir/IR_Arni_upload_numClosed_36-45/IR_numClosed_42_numComb_4204_mic_4_sweep_3.wav,42,4204,4,3,1832
/Users/dalsag1/Documents/datasets/arni/rir/IR_Arni_upload_numClosed_36-45/IR_numClosed_44_numComb_4430_mic_1_sweep_3.wav,44,4430,1,3,2168
/Users/dalsag1/Documents/datasets/arni/rir/IR_Arni_upload_numClosed_36-45/IR_numClosed_45_numComb_4534_mic_2_sweep_1.wav,45,4534,2,1,2356
/Users/dalsag1/Documents/datasets/arni/rir/IR_Arni_upload_numClosed_36-45/IR_numClosed_41_numComb_4071_mic_2_sweep_2.wav,41,4071,2,2,2308
/Users/dalsag1/Documents/datasets/arni/rir/IR_Arni_upload_numClosed_36-45/IR_numClosed_42_numComb_4241_mic_5_sweep_3.wav,42,4241,5,3,1844
/Users/dalsag1/Documents/datasets/arni/rir/IR_Arni_upload_numClosed_36-45/IR_numClosed_37_numComb_3698_mic_5_sweep_3.wav,37,3698,5,3,1836
