rir1,rir2,num-closed,power_loss,mrstft_loss,edc_loss,esr_loss
/Users/dalsag1/Documents/datasets/arni/rir/IR_Arni_upload_numClosed_16-25/IR_numClosed_20_numComb_1950_mic_2_sweep_4.wav,/Users/dalsag1/Documents/datasets/arni/rir/IR_Arni_upload_numClosed_0-5/IR_numClosed_2_numComb_231_mic_2_sweep_1.wav,2,0.000357606855686754,1.3208101987838745,0.014686209203095928,0.8203145861625671
/Users/dalsag1/Documents/datasets/arni/rir/IR_Arni_upload_numClosed_16-25/IR_numClosed_20_numComb_1950_mic_2_sweep_4.wav,/Users/dalsag1/Documents/datasets/arni/rir/IR_Arni_upload_numClosed_0-5/IR_numClosed_2_numComb_239_mic_2_sweep_3.wav,2,0.0003620161733124405,1.3287736177444458,0.010467120995672768,0.8338192105293274
/Users/dalsag1/Documents/datasets/arni/rir/IR_Arni_upload_numClosed_16-25/IR_numClosed_20_numComb_1950_mic_2_sweep_4.wav,/Users/dalsag1/Documents/datasets/arni/rir/IR_Arni_upload_numClosed_0-5/IR_numClosed_2_numComb_154_mic_2_sweep_1.wav,2,0.0003410025965422392,1.3499857187271118,0.012248240905555782,1.281553864479065
/Users/dalsag1/Documents/datasets/arni/rir/IR_Arni_upload_numClosed_16-25/IR_numClosed_20_numComb_1950_mic_2_sweep_4.wav,/Users/dalsag1/Documents/datasets/arni/rir/IR_Arni_upload_numClosed_0-5/IR_numClosed_2_numComb_166_mic_2_sweep_3.wav,2,0.0003589160041883588,1.3350023031234741,0.012694870779545701,1.1908026933670044
/Users/dalsag1/Documents/datasets/arni/rir/IR_Arni_upload_numClosed_16-25/IR_numClosed_20_numComb_1950_mic_2_sweep_4.wav,/Users/dalsag1/Documents/datasets/arni/rir/IR_Arni_upload_numClosed_0-5/IR_numClosed_2_numComb_226_mic_2_sweep_4.wav,2,0.00037665697163902223,1.3600729703903198,0.014874696513954571,0.7877799272537231
/Users/dalsag1/Documents/datasets/arni/rir/IR_Arni_upload_numClosed_16-25/IR_numClosed_20_numComb_1950_mic_2_sweep_4.wav,/Users/dalsag1/Documents/datasets/arni/rir/IR_Arni_upload_numClosed_0-5/IR_numClosed_2_numComb_155_mic_2_sweep_3.wav,2,0.00035606857272796333,1.339058518409729,0.012513745152556925,1.2368015050888062
/Users/dalsag1/Documents/datasets/arni/rir/IR_Arni_upload_numClosed_16-25/IR_numClosed_20_numComb_1950_mic_2_sweep_4.wav,/Users/dalsag1/Documents/datasets/arni/rir/IR_Arni_upload_numClosed_0-5/IR_numClosed_2_numComb_146_mic_2_sweep_1.wav,2,0.00038246833719313145,1.3460044860839844,0.012326466018155971,1.2669761180877686
/Users/dalsag1/Documents/datasets/arni/rir/IR_Arni_upload_numClosed_16-25/IR_numClosed_20_numComb_1950_mic_2_sweep_4.wav,/Users/dalsag1/Documents/datasets/arni/rir/IR_Arni_upload_numClosed_0-5/IR_numClosed_2_numComb_184_mic_2_sweep_3.wav,2,0.00035872618900611997,1.316182255744934,0.012813998508547258,0.8265156149864197
/Users/dalsag1/Documents/datasets/arni/rir/IR_Arni_upload_numClosed_16-25/IR_numClosed_20_numComb_1950_mic_2_sweep_4.wav,/Users/dalsag1/Documents/datasets/arni/rir/IR_Arni_upload_numClosed_0-5/IR_numClosed_2_numComb_202_mic_2_sweep_2.wav,2,0.0003519896708894521,1.3249157667160034,0.012550046977872955,0.8132684826850891
/Users/dalsag1/Documents/datasets/arni/rir/IR_Arni_upload_numClosed_16-25/IR_numClosed_20_numComb_1950_mic_2_sweep_4.wav,/Users/dalsag1/Documents/datasets/arni/rir/IR_Arni_upload_numClosed_0-5/IR_numClosed_2_numComb_152_mic_2_sweep_1.wav,2,0.0003587254323065281,1.3296761512756348,0.012919615744425558,1.1857001781463623
/Users/dalsag1/Documents/datasets/arni/rir/IR_Arni_upload_numClosed_16-25/IR_numClosed_20_numComb_1950_mic_2_sweep_4.wav,/Users/dalsag1/Documents/datasets/arni/rir/IR_Arni_upload_numClosed_0-5/IR_numClosed_2_numComb_234_mic_2_sweep_2.wav,2,0.00034785110619850457,1.324510097503662,0.011118174277107038,0.8321729898452759
/Users/dalsag1/Documents/datasets/arni/rir/IR_Arni_upload_numClosed_16-25/IR_numClosed_20_numComb_1950_mic_2_sweep_4.wav,/Users/dalsag1/Documents/datasets/arni/rir/IR_Arni_upload_numClosed_0-5/IR_numClosed_2_numComb_151_mic_2_sweep_4.wav,2,0.0003634952299762517,1.3524209260940552,0.012528664424302826,1.2484747171401978
/Users/dalsag1/Documents/datasets/arni/rir/IR_Arni_upload_numClosed_16-25/IR_numClosed_20_numComb_1950_mic_2_sweep_4.wav,/Users/dalsag1/Documents/datasets/arni/rir/IR_Arni_upload_numClosed_0-5/IR_numClosed_2_numComb_236_mic_2_sweep_2.wav,2,0.0003844285965897143,1.3227043151855469,0.013519189875816233,0.7857378125190735
/Users/dalsag1/Documents/datasets/arni/rir/IR_Arni_upload_numClosed_16-25/IR_numClosed_20_numComb_1950_mic_2_sweep_4.wav,/Users/dalsag1/Documents/datasets/arni/rir/IR_Arni_upload_numClosed_0-5/IR_numClosed_2_numComb_165_mic_2_sweep_2.wav,2,0.000358505523763597,1.3473329544067383,0.013102330469511527,1.2722924947738647
/Users/dalsag1/Documents/datasets/arni/rir/IR_Arni_upload_numClosed_16-25/IR_numClosed_20_numComb_1950_mic_2_sweep_4.wav,/Users/dalsag1/Documents/datasets/arni/rir/IR_Arni_upload_numClosed_0-5/IR_numClosed_2_numComb_177_mic_2_sweep_1.wav,2,0.0003368725592736155,1.3373126983642578,0.011353802530840625,0.8641320466995239
/Users/dalsag1/Documents/datasets/arni/rir/IR_Arni_upload_numClosed_16-25/IR_numClosed_20_numComb_1950_mic_2_sweep_4.wav,/Users/dalsag1/Documents/datasets/arni/rir/IR_Arni_upload_numClosed_0-5/IR_numClosed_2_numComb_233_mic_2_sweep_1.wav,2,0.00038323504850268364,1.3265539407730103,0.013272874321447234,0.839471697807312
/Users/dalsag1/Documents/datasets/arni/rir/IR_Arni_upload_numClosed_16-25/IR_numClosed_20_numComb_1950_mic_2_sweep_4.wav,/Users/dalsag1/Documents/datasets/arni/rir/IR_Arni_upload_numClosed_0-5/IR_numClosed_2_numComb_143_mic_2_sweep_1.wav,2,0.0003556737210601568,1.3522809743881226,0.013467003747392077,1.2798761129379272
/Users/dalsag1/Documents/datasets/arni/rir/IR_Arni_upload_numClosed_16-25/IR_numClosed_20_numComb_1950_mic_2_sweep_4.wav,/Users/dalsag1/Documents/datasets/arni/rir/IR_Arni_upload_numClosed_0-5/IR_numClosed_2_numComb_237_mic_2_sweep_1.wav,2,0.0003649016725830734,1.3103842735290527,0.013164735763973395,0.754398763179779
/Users/dalsag1/Documents/datasets/arni/rir/IR_Arni_upload_numClosed_16-25/IR_numClosed_20_numComb_1950_mic_2_sweep_4.wav,/Users/dalsag1/Documents/datasets/arni/rir/IR_Arni_upload_numClosed_0-5/IR_numClosed_2_numComb_156_mic_2_sweep_4.wav,2,0.0003474116383586079,1.3393630981445312,0.01306196068334131,1.26974356174469
/Users/dalsag1/Documents/datasets/arni/rir/IR_Arni_upload_numClosed_16-25/IR_numClosed_20_numComb_1950_mic_2_sweep_4.wav,/Users/dalsag1/Documents/datasets/arni/rir/IR_Arni_upload_numClosed_0-5/IR_numClosed_2_numComb_161_mic_2_sweep_1.wav,2,0.00035717038554139435,1.3498817682266235,0.015198325360094703,1.2919702529907227
/Users/dalsag1/Documents/datasets/arni/rir/IR_Arni_upload_numClosed_16-25/IR_numClosed_20_numComb_1950_mic_2_sweep_4.wav,/Users/dalsag1/Documents/datasets/arni/rir/IR_Arni_upload_numClosed_0-5/IR_numClosed_2_numComb_142_mic_2_sweep_2.wav,2,0.00037059414898976684,1.3520845174789429,0.01327000788685581,1.2569520473480225
/Users/dalsag1/Documents/datasets/arni/rir/IR_Arni_upload_numClosed_16-25/IR_numClosed_20_numComb_1950_mic_2_sweep_4.wav,/Users/dalsag1/Documents/datasets/arni/rir/IR_Arni_upload_numClosed_0-5/IR_numClosed_2_numComb_185_mic_2_sweep_3.wav,2,0.00037128766416572034,1.3290101289749146,0.01081621564507428,0.838103175163269
/Users/dalsag1/Documents/datasets/arni/rir/IR_Arni_upload_numClosed_16-25/IR_numClosed_20_numComb_1950_mic_2_sweep_4.wav,/Users/dalsag1/Documents/datasets/arni/rir/IR_Arni_upload_numClosed_0-5/IR_numClosed_2_numComb_157_mic_2_sweep_4.wav,2,0.0003536818840075284,1.3364758491516113,0.012512717541742765,1.2420897483825684
